Center image ,Left image,Right image,Steering,trottle,Break,Speed
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_416.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_416.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_416.jpg,0,0,0,28.8505
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_486.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_486.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_486.jpg,0.1,0,0,28.6154
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_554.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_554.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_554.jpg,0.25,0,0,28.4125
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_626.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_626.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_626.jpg,0.1988704,0,0,28.13382
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_694.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_694.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_694.jpg,0,0,0,27.96275
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_764.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_764.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_764.jpg,0,0,0,27.73348
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_834.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_834.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_834.jpg,0,0,0,27.56517
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_904.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_904.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_904.jpg,0,0,0,27.3432
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_34_973.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_34_973.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_34_973.jpg,0,0,0,27.17808
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_042.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_042.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_042.jpg,0,0,0,27.014
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_113.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_113.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_113.jpg,0,0,0,26.79678
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_182.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_182.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_182.jpg,0,0,0,26.63501
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_252.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_252.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_252.jpg,0,0,0,26.42085
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_320.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_320.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_320.jpg,0,0,0,26.26135
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_390.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_390.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_390.jpg,0,0,0,26.05019
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_459.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_459.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_459.jpg,0,0,0,25.89294
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_529.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_529.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_529.jpg,0,0,0,25.68474
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_600.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_600.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_600.jpg,0,0,0,25.5297
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_673.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_673.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_673.jpg,0,0,0,25.32442
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_746.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_746.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_746.jpg,0,0,0,25.1208
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_817.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_817.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_817.jpg,0,0,0,24.96916
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_890.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_890.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_890.jpg,0,0,0,24.7684
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_35_965.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_35_965.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_35_965.jpg,0,0,0,24.56925
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_034.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_034.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_034.jpg,0,0,0,24.42095
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_103.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_103.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_103.jpg,0,0.1304563,0,24.30763
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_175.jpg,0,0.3706284,0,24.36072
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_247.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_247.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_247.jpg,0,0.6127602,0,24.63744
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_317.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_317.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_317.jpg,0,0.7984086,0,24.99925
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_390.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_390.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_390.jpg,0,1,0,25.67615
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_464.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_464.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_464.jpg,0,1,0,26.43536
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_537.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_537.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_537.jpg,0,1,0,27.00166
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_613.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_613.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_613.jpg,-0.2,1,0,27.73323
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_680.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_680.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_680.jpg,-0.2505341,0.9425059,0,28.24467
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_754.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_754.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_754.jpg,-0.02377614,0.7157479,0,28.82635
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_829.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_829.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_829.jpg,0,0.4651177,0,29.16312
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_900.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_900.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_900.jpg,0,0.2773755,0,29.27292
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_36_971.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_36_971.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_36_971.jpg,0,0.03881911,0,29.21164
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_041.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_041.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_041.jpg,0,0,0,29.03843
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_112.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_112.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_112.jpg,0,0,0,28.80482
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_181.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_181.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_181.jpg,0,0,0,28.63092
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_253.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_253.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_253.jpg,0,0.05467948,0,28.40071
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_323.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_323.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_323.jpg,0,0.2365967,0,28.3331
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_395.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_395.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_395.jpg,0,0.4779623,0,28.45192
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_468.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_468.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_468.jpg,0,0.454965,0,28.64367
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_539.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_539.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_539.jpg,-0.05,0.2661833,0,28.74299
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_612.jpg,-0.2154885,0.3443473,0,28.83088
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_679.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_679.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_679.jpg,-0.05242993,0.2957445,0,28.846
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_752.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_752.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_752.jpg,0,0.5530002,0,29.01119
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_823.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_823.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_823.jpg,0,0.6057851,0,29.29063
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_893.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_893.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_893.jpg,0,0.3676815,0,29.52433
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_37_964.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_37_964.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_37_964.jpg,0,0.128118,0,29.53065
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_033.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_033.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_033.jpg,0,0,0,29.38528
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_104.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_104.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_104.jpg,0,0,0,29.14959
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_175.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_175.jpg,0,0,0,28.97364
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_246.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_246.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_246.jpg,0,0,0,28.74066
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_316.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_316.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_316.jpg,0,0,0,28.56715
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_388.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_388.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_388.jpg,0,0,0,28.33744
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_458.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_458.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_458.jpg,0,0,0,28.16637
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_529.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_529.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_529.jpg,0,0,0,27.93989
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_598.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_598.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_598.jpg,0,0,0,27.77122
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_671.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_671.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_671.jpg,0,0,0,27.54791
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_744.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_744.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_744.jpg,0,0,0,27.3264
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_814.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_814.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_814.jpg,0,0,0,27.16144
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_883.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_883.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_883.jpg,0,0,0,26.99747
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_38_954.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_38_954.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_38_954.jpg,0,0,0,26.7804
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_020.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_020.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_020.jpg,0,0.1417892,0,26.64073
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_091.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_091.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_091.jpg,0,0.3801264,0,26.65989
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_160.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_160.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_160.jpg,0,0.5609007,0,26.8301
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_232.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_232.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_232.jpg,0,0.8037733,0,27.2544
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_305.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_305.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_305.jpg,-0.05,1,0,27.90833
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_377.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_377.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_377.jpg,-0.2,1,0,28.44949
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_452.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_452.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_452.jpg,-0.1642703,1,0,29.13953
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_528.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_528.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_528.jpg,0,1,0,29.87024
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_603.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_603.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_603.jpg,0,1,0,30.19125
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_672.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_672.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_672.jpg,0,1,0,30.19022
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_747.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_747.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_747.jpg,0,0.8871145,0,30.17243
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_814.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_814.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_814.jpg,0,1,0,30.19226
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_889.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_889.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_889.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_39_964.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_39_964.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_39_964.jpg,0,0.8021548,0,30.15202
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_038.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_038.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_038.jpg,0,0.605938,0,30.10222
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_112.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_112.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_112.jpg,0,0.3592056,0,30.03579
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_187.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_187.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_187.jpg,0,0.1329819,0,29.978
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_261.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_261.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_261.jpg,0,0,0,29.84324
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_329.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_329.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_329.jpg,0,0.1157309,0,29.62165
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_396.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_396.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_396.jpg,0,0.2872208,0,29.58043
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_469.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_469.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_469.jpg,0,0.5353297,0,29.73223
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_535.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_535.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_535.jpg,0,0.7091252,0,29.99727
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_612.jpg,0,0.9620792,0,30.1693
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_682.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_682.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_682.jpg,0,1,0,30.18983
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_757.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_757.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_757.jpg,0,1,0,30.19026
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_826.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_826.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_826.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_901.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_901.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_901.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_40_977.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_40_977.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_40_977.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_41_045.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_41_045.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_41_045.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_41_114.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_41_114.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_41_114.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_08_41_181.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_08_41_181.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_08_41_181.jpg,0,1,0,30.19031
